2048
28.920000 28.920000 28.920000
63.550000
338 -7.230000 -3.615000 1.807500
339 -7.230000 -5.422500 3.615000
340 -9.037500 -3.615000 3.615000
341 -9.037500 -5.422500 5.422500
342 -7.230000 -3.615000 5.422500
343 -7.230000 -5.422500 7.230000
344 -9.037500 -3.615000 7.230000
345 -9.037500 -5.422500 9.037500
346 -7.230000 -3.615000 9.037500
347 -7.230000 -5.422500 10.845000
348 -9.037500 -3.615000 10.845000
349 -9.037500 -5.422500 12.652500
350 -7.230000 -3.615000 12.652500
351 -7.230000 -5.422500 14.460000
352 -9.037500 -3.615000 14.460000
353 -9.037500 -1.807500 -12.652500
354 -7.230000 -0.000000 -12.652500
355 -7.230000 -1.807500 -10.845000
356 -9.037500 -0.000000 -10.845000
357 -9.037500 -1.807500 -9.037500
358 -7.230000 -0.000000 -9.037500
359 -7.230000 -1.807500 -7.230000
360 -9.037500 -0.000000 -7.230000
361 -9.037500 -1.807500 -5.422500
362 -7.230000 -0.000000 -5.422500
363 -7.230000 -1.807500 -3.615000
364 -9.037500 -0.000000 -3.615000
365 -9.037500 -1.807500 -1.807500
366 -7.230000 -0.000000 -1.807500
367 -7.230000 -1.807500 -0.000000
368 -9.037500 -0.000000 -0.000000
369 -9.037500 -1.807500 1.807500
370 -7.230000 -0.000000 1.807500
371 -7.230000 -1.807500 3.615000
372 -9.037500 -0.000000 3.615000
373 -9.037500 -1.807500 5.422500
374 -7.230000 -0.000000 5.422500
375 -7.230000 -1.807500 7.230000
376 -9.037500 -0.000000 7.230000
377 -9.037500 -1.807500 9.037500
378 -7.230000 -0.000000 9.037500
379 -7.230000 -1.807500 10.845000
380 -9.037500 -0.000000 10.845000
381 -9.037500 -1.807500 12.652500
382 -7.230000 -0.000000 12.652500
383 -7.230000 -1.807500 14.460000
384 -9.037500 -0.000000 14.460000
385 -9.037500 1.807500 -12.652500
386 -7.230000 3.615000 -12.652500
387 -7.230000 1.807500 -10.845000
388 -9.037500 3.615000 -10.845000
389 -9.037500 1.807500 -9.037500
390 -7.230000 3.615000 -9.037500
391 -7.230000 1.807500 -7.230000
392 -9.037500 3.615000 -7.230000
393 -9.037500 1.807500 -5.422500
394 -7.230000 3.615000 -5.422500
395 -7.230000 1.807500 -3.615000
396 -9.037500 3.615000 -3.615000
397 -9.037500 1.807500 -1.807500
398 -7.230000 3.615000 -1.807500
399 -7.230000 1.807500 -0.000000
400 -9.037500 3.615000 -0.000000
401 -9.037500 1.807500 1.807500
402 -7.230000 3.615000 1.807500
403 -7.230000 1.807500 3.615000
404 -9.037500 3.615000 3.615000
405 -9.037500 1.807500 5.422500
406 -7.230000 3.615000 5.422500
407 -7.230000 1.807500 7.230000
408 -9.037500 3.615000 7.230000
409 -9.037500 1.807500 9.037500
410 -7.230000 3.615000 9.037500
411 -7.230000 1.807500 10.845000
412 -9.037500 3.615000 10.845000
413 -9.037500 1.807500 12.652500
414 -7.230000 3.615000 12.652500
415 -7.230000 1.807500 14.460000
416 -9.037500 3.615000 14.460000
417 -9.037500 5.422500 -12.652500
418 -7.230000 7.230000 -12.652500
419 -7.230000 5.422500 -10.845000
420 -9.037500 7.230000 -10.845000
421 -9.037500 5.422500 -9.037500
422 -7.230000 7.230000 -9.037500
423 -7.230000 5.422500 -7.230000
424 -9.037500 7.230000 -7.230000
425 -9.037500 5.422500 -5.422500
426 -7.230000 7.230000 -5.422500
427 -7.230000 5.422500 -3.615000
428 -9.037500 7.230000 -3.615000
429 -9.037500 5.422500 -1.807500
430 -7.230000 7.230000 -1.807500
431 -7.230000 5.422500 -0.000000
432 -9.037500 7.230000 -0.000000
433 -9.037500 5.422500 1.807500
434 -7.230000 7.230000 1.807500
435 -7.230000 5.422500 3.615000
436 -9.037500 7.230000 3.615000
437 -9.037500 5.422500 5.422500
438 -7.230000 7.230000 5.422500
439 -7.230000 5.422500 7.230000
440 -9.037500 7.230000 7.230000
441 -9.037500 5.422500 9.037500
442 -7.230000 7.230000 9.037500
443 -7.230000 5.422500 10.845000
444 -9.037500 7.230000 10.845000
445 -9.037500 5.422500 12.652500
446 -7.230000 7.230000 12.652500
447 -7.230000 5.422500 14.460000
448 -9.037500 7.230000 14.460000
449 -9.037500 9.037500 -12.652500
450 -7.230000 10.845000 -12.652500
451 -7.230000 9.037500 -10.845000
452 -9.037500 10.845000 -10.845000
453 -9.037500 9.037500 -9.037500
454 -7.230000 10.845000 -9.037500
455 -7.230000 9.037500 -7.230000
456 -9.037500 10.845000 -7.230000
457 -9.037500 9.037500 -5.422500
458 -7.230000 10.845000 -5.422500
459 -7.230000 9.037500 -3.615000
460 -9.037500 10.845000 -3.615000
461 -9.037500 9.037500 -1.807500
462 -7.230000 10.845000 -1.807500
463 -7.230000 9.037500 -0.000000
464 -9.037500 10.845000 -0.000000
465 -9.037500 9.037500 1.807500
466 -7.230000 10.845000 1.807500
467 -7.230000 9.037500 3.615000
468 -9.037500 10.845000 3.615000
469 -9.037500 9.037500 5.422500
470 -7.230000 10.845000 5.422500
471 -7.230000 9.037500 7.230000
472 -9.037500 10.845000 7.230000
473 -9.037500 9.037500 9.037500
474 -7.230000 10.845000 9.037500
475 -7.230000 9.037500 10.845000
476 -9.037500 10.845000 10.845000
477 -9.037500 9.037500 12.652500
478 -7.230000 10.845000 12.652500
479 -7.230000 9.037500 14.460000
480 -9.037500 10.845000 14.460000
481 -9.037500 12.652500 -12.652500
482 -7.230000 14.460000 -12.652500
483 -7.230000 12.652500 -10.845000
484 -9.037500 14.460000 -10.845000
485 -9.037500 12.652500 -9.037500
486 -7.230000 14.460000 -9.037500
487 -7.230000 12.652500 -7.230000
488 -9.037500 14.460000 -7.230000
489 -9.037500 12.652500 -5.422500
490 -7.230000 14.460000 -5.422500
491 -7.230000 12.652500 -3.615000
492 -9.037500 14.460000 -3.615000
493 -9.037500 12.652500 -1.807500
494 -7.230000 14.460000 -1.807500
495 -7.230000 12.652500 -0.000000
496 -9.037500 14.460000 -0.000000
497 -9.037500 12.652500 1.807500
498 -7.230000 14.460000 1.807500
499 -7.230000 12.652500 3.615000
500 -9.037500 14.460000 3.615000
501 -9.037500 12.652500 5.422500
502 -7.230000 14.460000 5.422500
503 -7.230000 12.652500 7.230000
504 -9.037500 14.460000 7.230000
505 -9.037500 12.652500 9.037500
506 -7.230000 14.460000 9.037500
507 -7.230000 12.652500 10.845000
508 -9.037500 14.460000 10.845000
509 -9.037500 12.652500 12.652500
510 -7.230000 14.460000 12.652500
511 -7.230000 12.652500 14.460000
512 -9.037500 14.460000 14.460000
513 -5.422500 -12.652500 -12.652500
514 -3.615000 -10.845000 -12.652500
515 -3.615000 -12.652500 -10.845000
516 -5.422500 -10.845000 -10.845000
517 -5.422500 -12.652500 -9.037500
518 -3.615000 -10.845000 -9.037500
519 -3.615000 -12.652500 -7.230000
520 -5.422500 -10.845000 -7.230000
521 -5.422500 -12.652500 -5.422500
522 -3.615000 -10.845000 -5.422500
523 -3.615000 -12.652500 -3.615000
524 -5.422500 -10.845000 -3.615000
525 -5.422500 -12.652500 -1.807500
526 -3.615000 -10.845000 -1.807500
527 -3.615000 -12.652500 -0.000000
528 -5.422500 -10.845000 -0.000000
529 -5.422500 -12.652500 1.807500
530 -3.615000 -10.845000 1.807500
531 -3.615000 -12.652500 3.615000
532 -5.422500 -10.845000 3.615000
533 -5.422500 -12.652500 5.422500
534 -3.615000 -10.845000 5.422500
535 -3.615000 -12.652500 7.230000
536 -5.422500 -10.845000 7.230000
537 -5.422500 -12.652500 9.037500
538 -3.615000 -10.845000 9.037500
539 -3.615000 -12.652500 10.845000
540 -5.422500 -10.845000 10.845000
541 -5.422500 -12.652500 12.652500
542 -3.615000 -10.845000 12.652500
543 -3.615000 -12.652500 14.460000
544 -5.422500 -10.845000 14.460000
545 -5.422500 -9.037500 -12.652500
546 -3.615000 -7.230000 -12.652500
547 -3.615000 -9.037500 -10.845000
548 -5.422500 -7.230000 -10.845000
549 -5.422500 -9.037500 -9.037500
550 -3.615000 -7.230000 -9.037500
551 -3.615000 -9.037500 -7.230000
552 -5.422500 -7.230000 -7.230000
553 -5.422500 -9.037500 -5.422500
554 -3.615000 -7.230000 -5.422500
555 -3.615000 -9.037500 -3.615000
556 -5.422500 -7.230000 -3.615000
557 -5.422500 -9.037500 -1.807500
558 -3.615000 -7.230000 -1.807500
559 -3.615000 -9.037500 -0.000000
560 -5.422500 -7.230000 -0.000000
561 -5.422500 -9.037500 1.807500
562 -3.615000 -7.230000 1.807500
563 -3.615000 -9.037500 3.615000
564 -5.422500 -7.230000 3.615000
565 -5.422500 -9.037500 5.422500
566 -3.615000 -7.230000 5.422500
567 -3.615000 -9.037500 7.230000
568 -5.422500 -7.230000 7.230000
569 -5.422500 -9.037500 9.037500
570 -3.615000 -7.230000 9.037500
571 -3.615000 -9.037500 10.845000
572 -5.422500 -7.230000 10.845000
573 -5.422500 -9.037500 12.652500
574 -3.615000 -7.230000 12.652500
575 -3.615000 -9.037500 14.460000
576 -5.422500 -7.230000 14.460000
577 -5.422500 -5.422500 -12.652500
578 -3.615000 -3.615000 -12.652500
579 -3.615000 -5.422500 -10.845000
580 -5.422500 -3.615000 -10.845000
581 -5.422500 -5.422500 -9.037500
582 -3.615000 -3.615000 -9.037500
583 -3.615000 -5.422500 -7.230000
584 -5.422500 -3.615000 -7.230000
585 -5.422500 -5.422500 -5.422500
586 -3.615000 -3.615000 -5.422500
587 -3.615000 -5.422500 -3.615000
588 -5.422500 -3.615000 -3.615000
589 -5.422500 -5.422500 -1.807500
590 -3.615000 -3.615000 -1.807500
591 -3.615000 -5.422500 -0.000000
592 -5.422500 -3.615000 -0.000000
593 -5.422500 -5.422500 1.807500
594 -3.615000 -3.615000 1.807500
595 -3.615000 -5.422500 3.615000
596 -5.422500 -3.615000 3.615000
597 -5.422500 -5.422500 5.422500
598 -3.615000 -3.615000 5.422500
599 -3.615000 -5.422500 7.230000
600 -5.422500 -3.615000 7.230000
601 -5.422500 -5.422500 9.037500
602 -3.615000 -3.615000 9.037500
603 -3.615000 -5.422500 10.845000
604 -5.422500 -3.615000 10.845000
605 -5.422500 -5.422500 12.652500
606 -3.615000 -3.615000 12.652500
607 -3.615000 -5.422500 14.460000
608 -5.422500 -3.615000 14.460000
609 -5.422500 -1.807500 -12.652500
610 -3.615000 -0.000000 -12.652500
611 -3.615000 -1.807500 -10.845000
612 -5.422500 -0.000000 -10.845000
613 -5.422500 -1.807500 -9.037500
614 -3.615000 -0.000000 -9.037500
615 -3.615000 -1.807500 -7.230000
616 -5.422500 -0.000000 -7.230000
617 -5.422500 -1.807500 -5.422500
618 -3.615000 -0.000000 -5.422500
619 -3.615000 -1.807500 -3.615000
620 -5.422500 -0.000000 -3.615000
621 -5.422500 -1.807500 -1.807500
622 -3.615000 -0.000000 -1.807500
623 -3.615000 -1.807500 -0.000000
624 -5.422500 -0.000000 -0.000000
625 -5.422500 -1.807500 1.807500
626 -3.615000 -0.000000 1.807500
627 -3.615000 -1.807500 3.615000
628 -5.422500 -0.000000 3.615000
629 -5.422500 -1.807500 5.422500
630 -3.615000 -0.000000 5.422500
631 -3.615000 -1.807500 7.230000
632 -5.422500 -0.000000 7.230000
633 -5.422500 -1.807500 9.037500
634 -3.615000 -0.000000 9.037500
635 -3.615000 -1.807500 10.845000
636 -5.422500 -0.000000 10.845000
637 -5.422500 -1.807500 12.652500
638 -3.615000 -0.000000 12.652500
639 -3.615000 -1.807500 14.460000
640 -5.422500 -0.000000 14.460000
641 -5.422500 1.807500 -12.652500
642 -3.615000 3.615000 -12.652500
643 -3.615000 1.807500 -10.845000
644 -5.422500 3.615000 -10.845000
645 -5.422500 1.807500 -9.037500
646 -3.615000 3.615000 -9.037500
647 -3.615000 1.807500 -7.230000
648 -5.422500 3.615000 -7.230000
649 -5.422500 1.807500 -5.422500
650 -3.615000 3.615000 -5.422500
651 -3.615000 1.807500 -3.615000
652 -5.422500 3.615000 -3.615000
653 -5.422500 1.807500 -1.807500
654 -3.615000 3.615000 -1.807500
655 -3.615000 1.807500 -0.000000
656 -5.422500 3.615000 -0.000000
657 -5.422500 1.807500 1.807500
658 -3.615000 3.615000 1.807500
659 -3.615000 1.807500 3.615000
660 -5.422500 3.615000 3.615000
661 -5.422500 1.807500 5.422500
662 -3.615000 3.615000 5.422500
663 -3.615000 1.807500 7.230000
664 -5.422500 3.615000 7.230000
665 -5.422500 1.807500 9.037500
666 -3.615000 3.615000 9.037500
667 -3.615000 1.807500 10.845000
668 -5.422500 3.615000 10.845000
669 -5.422500 1.807500 12.652500
670 -3.615000 3.615000 12.652500
671 -3.615000 1.807500 14.460000
672 -5.422500 3.615000 14.460000
673 -5.422500 5.422500 -12.652500
674 -3.615000 7.230000 -12.652500
675 -3.615000 5.422500 -10.845000
676 -5.422500 7.230000 -10.845000
677 -5.422500 5.422500 -9.037500
678 -3.615000 7.230000 -9.037500
679 -3.615000 5.422500 -7.230000
680 -5.422500 7.230000 -7.230000
681 -5.422500 5.422500 -5.422500
682 -3.615000 7.230000 -5.422500
683 -3.615000 5.422500 -3.615000
684 -5.422500 7.230000 -3.615000
685 -5.422500 5.422500 -1.807500
686 -3.615000 7.230000 -1.807500
687 -3.615000 5.422500 -0.000000
688 -5.422500 7.230000 -0.000000
689 -5.422500 5.422500 1.807500
690 -3.615000 7.230000 1.807500
691 -3.615000 5.422500 3.615000
692 -5.422500 7.230000 3.615000
693 -5.422500 5.422500 5.422500
694 -3.615000 7.230000 5.422500
695 -3.615000 5.422500 7.230000
696 -5.422500 7.230000 7.230000
697 -5.422500 5.422500 9.037500
698 -3.615000 7.230000 9.037500
699 -3.615000 5.422500 10.845000
700 -5.422500 7.230000 10.845000
701 -5.422500 5.422500 12.652500
702 -3.615000 7.230000 12.652500
703 -3.615000 5.422500 14.460000
704 -5.422500 7.230000 14.460000
705 -5.422500 9.037500 -12.652500
706 -3.615000 10.845000 -12.652500
707 -3.615000 9.037500 -10.845000
708 -5.422500 10.845000 -10.845000
709 -5.422500 9.037500 -9.037500
710 -3.615000 10.845000 -9.037500
711 -3.615000 9.037500 -7.230000
712 -5.422500 10.845000 -7.230000
713 -5.422500 9.037500 -5.422500
714 -3.615000 10.845000 -5.422500
715 -3.615000 9.037500 -3.615000
716 -5.422500 10.845000 -3.615000
717 -5.422500 9.037500 -1.807500
718 -3.615000 10.845000 -1.807500
719 -3.615000 9.037500 -0.000000
720 -5.422500 10.845000 -0.000000
721 -5.422500 9.037500 1.807500
722 -3.615000 10.845000 1.807500
723 -3.615000 9.037500 3.615000
724 -5.422500 10.845000 3.615000
725 -5.422500 9.037500 5.422500
726 -3.615000 10.845000 5.422500
727 -3.615000 9.037500 7.230000
728 -5.422500 10.845000 7.230000
729 -5.422500 9.037500 9.037500
730 -3.615000 10.845000 9.037500
731 -3.615000 9.037500 10.845000
732 -5.422500 10.845000 10.845000
733 -5.422500 9.037500 12.652500
